feature;Variance;rMID_per_Score;FScore;Lasso_importance;Correlation
scE_765.5;0.03341244990539236;0.09581344712986395;16.707897497729846;0.0;0.18820204034164467
scE_774;0.033532848143959335;0.0908061974589578;17.055489433587336;0.0;0.19007962529625647
scE_782.5;0.03368193387242617;0.08312577859343451;17.376625412371382;0.0;0.1917955470746562
scE_791;0.03385103353331054;0.07245114647930384;17.675678373003652;0.0;0.19337771187911693
scE_799.5;0.03404007385106669;0.09175681797598001;17.95802230273962;0.0;0.19485787187028664
scE_808;0.03423995359143863;0.11911391328456755;18.232912281303186;0.0;0.19628655402762138
scE_816.5;0.034469221945817106;0.11732112478814782;18.491558243589342;0.0;0.1976198815434256
scE_825;0.03457177431752617;0.10937785572151837;18.735023041277213;0.0;0.1988654646179854
scE_833.5;0.034024158499105346;0.08576108335657162;18.968758599142156;0.0;0.20005278267034032
scE_842;0.03348638924149616;0.08354559503612125;19.192775199711722;0.0;0.20118306573892275
scE_850.5;0.03295773363551427;0.1050800792055524;19.40389290464602;0.0;0.20224151615547695
scE_859;0.032338127068500186;0.11924985535974741;19.601263074085917;0.0;0.2032252113614215
scE_867.5;0.0317006920621719;0.11830837011986262;19.782857369218892;0.0;0.2041253747233599
scE_876;0.031086544894812246;0.10225755941167991;19.9476401947989;0.0;0.20493818985451773
scE_884.5;0.030497222982125306;0.09142356657491879;20.097839675748585;0.0;0.2056757837503308
scE_893;0.029930326316119124;0.11360078941243801;20.2323167706091;0.0;0.20633353798292825
scE_901.5;0.029385644092310967;0.11663959523244705;20.351556357778094;0.0;0.2069147036633533
scE_910;0.0288681492131088;0.11370919905904531;20.460354193929714;0.0;0.2074433030922254
scE_918.5;0.02837540639682659;0.09894046872914064;20.560205954975803;0.0;0.20792704289268818
scE_927;0.027902905682167977;0.08116722996498327;20.654998799767665;0.0;0.2083850480386618
scE_935.5;0.027445565049509447;0.06487600147807804;20.74408515923565;0.0;0.20881439996974716
scE_944;0.02699995496802876;0.08360035715485337;20.83028723683957;0.0;0.2092288597808581
scE_952.5;0.026577138177888645;0.0878097542286671;20.94179813176787;0.0;0.2097635676738528
scE_961;0.02617110252248015;0.06884098526976334;21.060461638408395;0.0;0.2103308062379171
scE_969.5;0.02578429343884514;0.03934420337206346;21.1899421247973;0.0;0.21094769107366487
scE_978;0.025313908128472097;0.02111875410407338;21.321671577040675;0.0;0.21157310224782794
scE_986.5;0.0248371476886305;0.0273104697174138;21.45592774417554;0.0;0.21220825869943555
scE_995;0.02438560642483359;0.024697494234405593;21.59820218555629;0.0;0.21287889209128685
scE_1003.5;0.023958843740305907;0.02314789951197538;21.748333553436954;0.0;0.2135838450940245
scE_1012;0.023556531952151138;0.025328608857629664;21.90162618794579;0.0;0.21430079366322916
scE_1020.5;0.02317815361947825;0.02708762350194016;22.056982336631343;0.0;0.2150244865784251
scE_1029;0.022822169741928945;0.037884508412108;22.212908843608975;0.0;0.2157479240939886
scE_1037.5;0.02248834163318583;0.03434608970371711;22.368615865654927;0.0;0.21646746141798684
scE_1046;0.022175099504410437;0.041426509468870165;22.521921316552934;0.0;0.2171731155732705
scE_1054.5;0.0218806803251805;0.04979763001356874;22.67081976948099;0.0;0.217855865036739
scE_1063;0.021602966153574637;0.04812331260253844;22.81384889924341;0.0;0.21850929399964222
scE_1071.5;0.021346131001926037;0.06280188550107058;22.949572668086354;0.0;0.21912718657948935
scE_1080;0.021111076781786583;0.05566351820253823;23.068430763436307;0.0;0.21966658238853753
scE_1088.5;0.020890756786228603;0.05078384225950039;23.18465253881996;0.0;0.22019247813779944
scE_1097;0.020758737085495995;0.05657950544682233;23.209980084819467;0.0;0.22030688312524022
scE_1105.5;0.020604705839310684;0.05194380374886931;23.268275910271903;0.0;0.22056993498655808
scE_1114;0.020417393584011935;0.05087132185871823;23.36764529560819;0.0;0.22101745654630334
scE_1122.5;0.020245648833816736;0.054440523600982615;23.471312957058018;0.0;0.22148317462940692
scE_1131;0.02009055859453889;0.05328907275096295;23.58629218797871;0.0;0.2219983310570614
scE_1139.5;0.01994225950321796;0.060070272096999666;23.686752108534623;0.0;0.2224472562363884
scE_1148;0.019805483367851717;0.06304187590813859;23.775237431507364;0.0;0.22284176582206758
scE_1156.5;0.019678933944794457;0.0659526705903537;23.852678603049878;0.0;0.2231863437697161
scE_1165;0.019557332579933057;0.07556807392843767;23.92151149901457;0.0;0.22349207950151342
scE_1173.5;0.019440346827849165;0.07331252629708729;23.990590227503887;0.0;0.22379839907733007
scE_1182;0.019329825822846192;0.07746603959373699;24.054851228370275;0.0;0.22408290003234116
scE_1190.5;0.019220745652770953;0.07504867232546264;24.120017951724165;0.0;0.22437096467218975
scE_1199;0.0191179061365512;0.06200418368749672;24.173629934844314;0.0;0.22460761680301786
scE_1207.5;0.019018514082540672;0.05344338042779251;24.222491205526556;0.0;0.22482303548400054
scE_1216;0.018918726499363634;0.04984338510549158;24.270261135873422;0.0;0.2250334009234448
scE_1224.5;0.01881460340522163;0.040535395436148924;24.28890899850321;0.0;0.22511545618706083
scE_1233;0.018715324718610305;0.03661072295980139;24.311308322575155;0.0;0.22521397086185005
scE_1241.5;0.018627617542589125;0.04010234838542592;24.343902176612556;0.0;0.22535722883497175
scE_1250;0.018545864303600647;0.03737712408215321;24.352966281094496;0.0;0.22539704815295505
scE_1258.5;0.018465639339982493;0.037809012980504875;24.344390323293645;0.0;0.225359373519039
scE_1267;0.018385865668305173;0.034428298741922436;24.313993007578635;0.0;0.22522577489024673
scE_1275.5;0.01830304983209713;0.04390566815844643;24.257563525171264;0.0;0.2249775074748829
scE_1284;0.01821568786700501;0.050265978611728546;24.16808721562264;0.0;0.22458316433805897
scE_1292.5;0.01812942394247724;0.04954734562101182;24.05415872790366;0.0;0.22407983647603688
scE_1301;0.018047436587925052;0.05393641081156364;23.927201922003178;0.0;0.22351733206261692
scE_1309.5;0.01797171555404621;0.049873525010055264;23.80670754045213;0.0;0.22298187114855667
scE_1318;0.017896907476353238;0.04643646529367018;23.675809521952086;0.0;0.22239841022174073
scE_1326.5;0.017825400463364945;0.03724287529556092;23.53407492356087;0.0;0.22176455425530806
scE_1335;0.017766162006801138;0.03750123753782164;23.383091190982594;0.0;0.22108692090832083
scE_1343.5;0.017695098149762716;0.021450436520461746;23.13967481901271;0.0;0.21998913640636494
scE_1352;0.017602932757649528;0.022075279533610992;22.76929649021466;0.0;0.21830600785689758
scE_1360.5;0.017533719237575632;0.032984399451872815;22.405529059607854;0.0;0.21663762179241036
scE_1369;0.017474810838831033;0.04799525555087936;21.78493718272412;0.0;0.21375530048991565
scE_1377.5;0.017271015662846372;0.03405316256578317;20.232248634389837;0.0;0.20633320534015828
scE_1386;0.01680835786002166;0.047936947009051156;18.10896403002908;0.0;0.19564385636516646
scE_1394.5;0.01671898293546831;0.03624068284641524;18.839837565660552;0.0;0.1993989153741442
scE_1403;0.01699031581641456;0.029303582811012863;19.684624578579292;0.0;0.20363901411962337
scE_1411.5;0.017288255040816474;0.030195427210723214;19.277091671044452;0.0;0.20160657065002793
scE_1420;0.0174092399379879;0.0768622778819461;19.785728100837886;0.0;0.20413956756036447
scE_1428.5;0.017538780150280042;0.06229676709857257;19.204764087518168;0.0;0.2012433470889094
scE_1437;0.01757948610319231;0.06077156525169203;18.488608593125697;0.0;0.19760473490740726
scE_1445.5;0.017575410098621812;0.047966916328497256;18.00555966193245;0.0;0.19510580436539515
scE_1454;0.017553990134122486;0.04817295051281745;17.85943815945367;0.0;0.19434253582707792
scE_1462.5;0.01752195424107189;0.04682306365030087;17.891804156218363;0.0;0.1945118991934429
scE_1471;0.017480497700593407;0.04241949513845844;17.87937277158621;0.0;0.1944468689803677
scE_1479.5;0.01743521805339053;0.026587650951864994;17.763245038583662;0.0;0.1938381699465604
scE_1488;0.017390968845543635;0.012743361753568827;17.626364519735134;0.0;0.19311784278548835
scE_1496.5;0.017345323272420516;0.024311559525683535;17.5055788208131;0.0;0.1924796265416991
scE_1505;0.017301771520385815;0.02161050084581362;17.37806761611564;0.0;0.1918032133196803
scE_1513.5;0.01726375660172604;0.015232496485963587;17.236514678370227;0.0;0.19104907719693945
scE_1522;0.017227403876241217;0.005478512057759843;17.134103709162712;0.0;0.19050132892531982
scE_1530.5;0.01719477969004046;0.0;17.008403634120704;0.0;0.18982653107412717
scE_1539;0.01716719493821357;0.0;16.82976786748749;0.0;0.18886278706409115
scE_1547.5;0.01714348078398742;0.00017284151067453735;16.66778227246009;0.0;0.1879839639571688
scE_1556;0.01711977809337249;0.005515909610642744;16.558634074497167;0.0;0.187389133895791
scE_1564.5;0.017095641168202853;0.006005844317443554;16.442821614978765;0.0;0.1867556110170263
scE_1573;0.01707288685960326;0.010097667046955028;16.307617246617042;0.0;0.1860128836369685
scE_1581.5;0.01705165833070286;0.013735828778638659;16.167169680818205;0.0;0.1852377458050092
scE_1590;0.0170271381191502;0.015401190163330192;16.02976259308291;0.0;0.1844757864356728
scE_1598.5;0.01700066656967456;0.024000916162788766;15.8864438163328;0.0;0.18367720056196826
scE_1607;0.016976437396811747;0.029419130327340337;15.722055767828456;0.0;0.18275631489855873
scE_1615.5;0.01695635428441407;0.03512816530637419;15.548477704201678;0.0;0.18177818015699682
scE_1624;0.01693932524403895;0.03410104920040835;15.364963013382027;0.0;0.18073750282090734
scE_1632.5;0.016921096030671323;0.03416162222857011;15.142945129896276;0.0;0.1794693180466168
scE_1641;0.016909386853379258;0.027782947239127775;14.889882401071489;0.0;0.17801130618117067
scE_1649.5;0.016902681229570577;0.02142499432190892;14.626585063455279;0.0;0.17647985312894476
scE_1658;0.016900482987985313;0.02409480360991001;14.37337313401326;0.0;0.17499277795360296
scE_1666.5;0.016899302921857384;0.027589950102603567;14.115106581485147;0.0;0.17346121005438886
scE_1675;0.01689727439163912;0.029503780818977976;13.810939516220625;0.0;0.1716377224618191
scE_1683.5;0.016897831707739404;0.014797867096488115;13.498767855470007;0.0;0.16974337688338897
scE_1692;0.016893781529875203;0.009620148848203058;13.169393849300477;0.0;0.1677186599097288
scE_1700.5;0.016894931572494234;0.004179789555002422;12.798713411265101;0.0;0.16540690890759097
scE_1709;0.016907996406009797;0.0005582315111118952;12.441826437765986;0.0;0.16314669645942986
scE_1717.5;0.01692929564272324;0.0;12.123670305912983;0.0;0.1611020702823142
scE_1726;0.016938086315863514;0.0;11.868122458374652;0.0;0.15943875654276413
scE_1734.5;0.016920463298427887;0.0;11.744885745033606;0.0;0.15862974064174593
scE_1743;0.016905192834819106;0.0;11.559246531893331;0.0;0.157402404600886
scE_1751.5;0.016901830420206362;0.0;11.296215543521898;0.0;0.15564513121226584
scE_1760;0.016896349671217382;0.0;11.034366338408908;0.0;0.15387381710673667
scE_1768.5;0.01688213422153372;0.0;10.808324871491424;0.0;0.1523265380970657
scE_1777;0.016871824841368427;0.0;10.568707193441403;0.0;0.15066731261181898
scE_1785.5;0.01686289264575813;0.0;10.3235394443495;0.0;0.1489487281898152
scE_1794;0.01685542002026964;0.00585118448712052;10.107718926937123;0.0;0.1474177589547353
scE_1802.5;0.016843142706922585;0.01817005948083361;9.916427155988053;0.0;0.1460461682899825
scE_1811;0.016829368916006497;0.019143744403109064;9.73201630568601;0.0;0.14471052446024382
scE_1819.5;0.016823133307053404;0.01925505158527452;9.595220017358693;0.0;0.1437110293629145
scE_1828;0.016820925259594863;0.015534172334751073;9.493760365023114;0.0;0.1429648228545972
scE_1836.5;0.01682013946737916;0.020168069101570207;9.385032783121753;0.0;0.14216045017089304
scE_1845;0.016831808482574425;0.019319157831534817;9.377582997124962;0.0;0.1421051557368892
scE_1853.5;0.01686607421558111;0.01244939248624588;9.445414153728638;0.0;0.1426077615667821
scE_1862;0.0169330603228684;0.0;9.62691411978706;0.0;0.14394327089209938
scE_1870.5;0.017105677987439238;0.010650538213889948;10.084932081302995;0.0;0.14725510311910855
scE_1879;0.01756712393696879;0.0;10.725396304806988;0.0;0.1517545473780192
scE_1887.5;0.01873356507168641;0.053396400489773566;11.657330254621813;0.0;0.1580521849815019
scE_1896;0.020715951788587417;0.06396896729708157;12.32149835193643;0.0;0.1623767637316392
scE_1904.5;0.022474533736323004;0.0;11.247190580014552;0.0;0.15531518314375256
scE_1913;0.02240873625821826;0.022549479709528697;9.045001613575701;0.0;0.13961249062587977
scE_1921.5;0.02271734518704053;0.04657822013164603;7.351882735594934;0.0;0.12609938556867467
scE_1930;0.023022453742588767;0.04752636326924975;6.457243268141303;0.0;0.11829267164189079
scE_1938.5;0.023261302588919643;0.05375265320899558;6.113928103444851;0.0;0.11514790569897912
scE_1947;0.023193641562248103;0.07767708445004029;6.072066185409824;0.0;0.1147582303749356
scE_1955.5;0.02273812779563829;0.062417961679523515;6.161577782386471;0.0;0.1155897726296175
scE_1964;0.022299140846493766;0.06902853257387642;6.307777971726592;0.0;0.1169345397111261
scE_1972.5;0.02187367436383003;0.06784532208046734;6.453066410597545;0.0;0.11825494193029024
scE_1981;0.021469478532373402;0.05246322570572204;6.557592903606257;0.0;0.11919533983084661
scE_1989.5;0.021093111173233214;0.01670127037234259;6.587001617618431;0.0;0.11945851172891003
scE_1998;0.020747772979473625;0.03419870738064823;6.4865119039712145;0.0;0.1185567003560534
scE_2006.5;0.02045370515009525;0.0563598891719308;6.276093383499499;0.0;0.11664448902864108
scE_2015;0.020232993672439768;0.05803375329547844;6.032006316444874;0.0;0.1143840199698135
scE_2023.5;0.020082327552191026;0.06336659260591881;5.776754896739077;0.0;0.11196871385741931
scE_2032;0.01997624440504014;0.05467760143101463;5.539397812522467;0.0;0.10967253530963614
scE_2040.5;0.01989035311711834;0.04163211194957661;5.323515460907958;0.0;0.10753941737549665
scE_2049;0.01979102763378438;0.02439398509053836;5.104897380224952;0.0;0.10533315197344384
scE_2057.5;0.01966828135338285;0.0;4.875901975962116;0.0;0.10296915687991377
scE_2066;0.019534915504617414;0.0;4.6502509917467805;0.0;0.10058296790711341
scE_2074.5;0.019411964873126634;0.0;4.449205997966856;0.0;0.09840620967356177
scE_2083;0.019310079557248918;0.0;4.31500841230648;0.0;0.09692493202782003
scE_2091.5;0.019249265832039578;0.0;4.249452856633472;0.0;0.09619271528763754
scE_2100;0.019166080221482917;0.0;4.115314581826944;0.0;0.09467615885990233
scE_2108.5;0.019041123087993734;0.0;3.872677547123371;0.0;0.09186700734820173
scE_2117;0.018998372715499867;0.0;3.60875195094484;0.0;0.08870688860477766
scE_2125.5;0.018905304830614682;0.0;3.2325229578797186;0.0;0.0839900527542845
scE_2134;0.018706128677744873;0.006959068450465455;2.669484376662582;0.0;0.07637262422537441
scE_2142.5;0.01843697920698125;0.04631444103693738;1.7857148306346347;0.0;0.06252443787947307
scE_2151;0.01821258764836883;0.04797140583104653;0.8027236521058823;0.0;0.04196570967539783
scE_2159.5;0.0183137660736425;0.03845381165807549;0.22017794568859822;0.0;0.021992578740634067
scE_2168;0.018201669564035232;0.0;0.26329959293534166;0.0;0.024048820068182333
scE_2176.5;0.018167591998437572;0.026473706248022477;0.662831743140989;0.0;0.03813992607679578
scE_2185;0.01847900936935748;0.005823764634193207;0.845633444707585;0.0;0.043070724379334645
scE_2193.5;0.018793022374727637;0.026657149553976467;0.5348003719201241;0.0;0.03426376400515286
scE_2202;0.019594564220669925;0.045290312603923244;0.04936019093402698;0.0;0.010414997293851445
scE_2210.5;0.01902288386723701;0.06950637972781726;0.17989149174541536;0.0;0.019879880872213738
scE_2219;0.018697227031118865;0.04475600190666906;0.7140212474318431;0.0;0.03958306069030809
scE_2227.5;0.018948792748735677;0.017302404107709446;0.7793636271131646;0.0;0.04135163995963492
scE_2236;0.019209304891510796;0.04440593207310384;0.6222410978614143;0.0;0.036955313264115074
scE_2244.5;0.019571183309237076;0.03456801427712053;0.4359845076784953;0.0;0.03094011031197676
scE_2253;0.019927902695227907;0.064685986434597;0.30130403553053897;0.0;0.025724860427553155
scE_2261.5;0.020277401677085465;0.07292514986583276;0.17766195237653085;0.0;0.019756351519033682
scE_2270;0.020480855611915677;0.0873907944113208;0.12217997861131415;0.0;0.01638460673616021
scE_2278.5;0.020496089156276286;0.023424900515189417;0.13617718832155798;0.0;0.017297426853925383
scE_2287;0.0205432287922116;0.013429858246354343;0.11264250208591295;0.0;0.01573228098292404
scE_2295.5;0.020649687046813567;0.0050769031899196015;0.05521176694233444;0.0;0.011014981616819967
scE_2304;0.020840737006933868;0.02039048824784695;0.010372511589996209;0.0;0.004774537578680206
scE_2312.5;0.020997829392266427;0.017122914179923843;0.003339442280615383;0.0;0.002709128959071787
scE_2321;0.021192450518647713;0.01231484738051325;0.044331250203863276;0.0;0.009870249601314034
scE_2329.5;0.021629599102706978;0.00860461171440896;0.1856785806310957;0.0;0.020196988075696375
scE_2338;0.02191751377012135;0.0;0.25783526037414684;0.0;0.02379810849362014
scE_2346.5;0.021608344074625883;0.0;0.13832690865553193;0.0;0.017433381390781304
scE_2355;0.021182306128460508;0.02484272355049555;0.05952394964075405;0.0;0.011436990654013324
scE_2363.5;0.020751726531535387;0.020738208545184378;0.04000069100353403;0.0;0.009375813483552216
scE_2372;0.02039960413543357;0.018204252596963233;0.020961490093358202;0.0;0.006787273880001446
scE_2380.5;0.02016321205382142;0.0;0.008063548910434195;0.0;0.004209723441117109
scE_2389;0.01993417069805431;0.040777246875217;0.030376509091625717;0.0;0.008170501920628619
scE_2397.5;0.0197108190961309;0.03265474165137894;0.12279261810948776;0.0;0.016425622474985135
scE_2406;0.019505207309012822;0.033644825158737124;0.23929325313678698;0.0;0.022926901055459453
scE_2414.5;0.01929030698256272;0.022790254147961875;0.32994161349889706;0.0;0.0269187842782844
scE_2423;0.019099323465093465;0.0002831975454471447;0.34238773459888516;0.0;0.02742142746766254
scE_2431.5;0.018968865669665106;0.0028745893479928952;0.2780588566959602;0.0;0.02471325815831222
scE_2440;0.01892445050304688;0.0004946481015015713;0.19819516285208577;0.0;0.020866339046340242
scE_2448.5;0.018933051839947226;0.009918885761020846;0.13465070502381615;0.0;0.017200234401258403
scE_2457;0.018970895767958396;0.0;0.08404453968987817;0.0;0.013589671127409799
scE_2465.5;0.01907710637513498;0.004828206647460753;0.04767812845548503;0.0;0.01023602053151809
scE_2474;0.019212927618515386;0.018346417811182736;0.014988135911224977;0.0;0.0057393268747892015
scE_2482.5;0.019364822272980392;0.0;3.002215283780662e-05;0.0;0.00025687107493081745
scE_2491;0.01948153106704199;0.0;0.005058699362422836;0.0;-0.003334351056464236
d1_400;0.022837952790713722;0.01859479403574449;14.84238593344073;0.0;-0.1777361478792908
d1_408.5;0.017971409099282444;0.04591259346408272;10.751313305153346;0.0;-0.1519335602815242
d1_417;0.01935901101154788;0.0050751952220187135;8.272771073942469;0.0;-0.13363096840235933
d1_425.5;0.020773563067613007;0.0055616378139191625;8.324961085688786;0.0;-0.13404427098427865
d1_434;0.023002530352637756;0.01666995828044948;39.39626293882993;0.012572386847608837;-0.2822863797273895
d1_442.5;0.024520057722023935;0.07350530633396968;53.97924835522434;0.0;-0.3256592200452875
d1_451;0.024215440418094716;0.13960640148283732;58.307946898467065;0.0;-0.3370349049549205
d1_459.5;0.02343022121853273;0.07695840618957206;35.91492784135781;0.0;-0.2704795155448805
d1_468;0.020143528759823205;0.0011493316508226492;11.463033895191932;0.0;-0.15676213583710646
d1_476.5;0.026247123705789164;0.044027755648342826;3.6328056845795547;0.0;0.08899969659101126
d1_485;0.03362924298844937;0.05184898033845542;17.951221941507534;0.0;0.19482237451150552
d1_493.5;0.03556282865110027;0.08233532525436793;23.068150801848397;0.0;0.21966531375195103
d1_502;0.0343426893104008;0.09104706024204878;26.106288603458186;0.0;0.23294427992292585
d1_510.5;0.032299607085165466;0.08510040415336206;29.835540987133022;0.0;0.24806742255597328
d1_519;0.03215988134571054;0.05147321511259362;35.05176724492432;0.0;0.2674446900922356
d1_527.5;0.033778289049547695;0.09551553970242876;41.59913578034078;0.0;0.2894270875608383
d1_536;0.032609182700480015;0.13958745601370337;48.772453189728665;0.0;0.3111502055517545
d1_544.5;0.029702982296978164;0.08643654879411589;59.43777050807061;0.0;0.3399106967235338
d1_553;0.029012335734964003;0.11471399875248522;81.35709979858385;0.0;0.3894670422386193
d1_561.5;0.0308617933274932;0.2018094111339055;117.59801510681085;0.0;0.45318453038038375
d1_570;0.03164409574494401;0.22450044348670062;146.96286095029444;0.047256391256142324;0.49410466034607364
d1_578.5;0.03043219967027786;0.20873117490860826;145.962231144145;0.0;0.49282945597191036
d1_587;0.03464966795782227;0.1694953401957484;125.567162313613;0.0;0.4650630183482032
d1_595.5;0.03265815956695439;0.14696075014910148;135.3485455062275;0.0;0.4788202926595906
d1_604;0.03157887886084804;0.24212284593379874;192.63433991343328;0.0;0.545383406546857
d1_612.5;0.03440921014613349;0.25220830188674803;223.3725673714487;0.1600622215456005;0.5738267361287657
d1_621;0.033039454788085114;0.2676481551596668;221.43272454461024;0.0;0.5721482803515585
d1_629.5;0.030170169417065126;0.231534839388853;174.1123417133942;0.0;0.5260786483934605
d1_638;0.03032857314864548;0.13746248687008134;160.89385343753094;0.0;0.5111128404532864
d1_646.5;0.029143496671097037;0.14811228570416146;174.85697523147832;0.0;0.5268906709853587
d1_655;0.027210745044691783;0.18013643036179738;164.82647434987166;0.0;0.5156777859186615
d1_663.5;0.034951493037646594;0.19584992777715238;144.47909895022568;0.0;0.4909253849137656
d1_672;0.0253827746831588;0.10241462835491388;59.38503021757793;0.0;0.3397772760402013
d1_680.5;0.018575712967656935;0.059333091682497674;19.601026774086126;0.0;0.20322403697443403
d1_689;0.022367539896390825;0.07080646975203875;24.52496528079428;0.0;0.22615104003194503
d1_697.5;0.02711912880967856;0.0675778031294616;35.045140465505014;0.0;0.26742121588418516
d1_706;0.02689419483155355;0.06359461932275856;33.80183395263594;0.0;0.26296849366941344
d1_714.5;0.027894755131771806;0.05855975310705386;26.908614666967708;0.0;0.23629978411786667
d1_723;0.02786087420535353;0.07530964674093621;19.139753492786124;0.0;0.2009162137130023
d1_731.5;0.028321203602548823;0.017471899059202656;12.298338522733868;0.0;0.16222810797969017
d1_740;0.02937499708344129;0.04987964730508043;7.032017812349345;0.0;0.12336840359724624
d1_748.5;0.031283069431636036;0.03869393149606992;3.40192071699286;0.0;0.08614674641105101
d1_757;0.03277677447396497;0.01663953567395149;1.2062199176999113;0.0;0.0514200680031667
d1_765.5;0.03194651260562988;0.006838894769137127;0.23536366986675855;0.0;0.02273797149646205
d1_774;0.030909912604976702;0.03537886779870325;2.1961451475578723e-05;0.0;0.00021969734634352483
d1_782.5;0.03038844544185063;0.05335880137332305;0.15428408000847046;0.0;-0.018411163729168074
d1_791;0.030365872504256843;0.061536775946333666;0.4681341913228254;0.0;-0.0320594584574289
d1_799.5;0.030432515691522322;0.05828357600687273;0.7323063931887924;0.0;-0.040085887623134864
d1_808;0.030434115666192006;0.02088061691944265;1.1121060591342955;0.0;-0.049378433010062936
d1_816.5;0.03063022645069127;0.06225810134253429;1.6923295163577323;0.0;-0.060873827023271744
d1_825;0.03099465865842816;0.05177328000436887;2.12088341490709;0.0;-0.06811501660344807
d1_833.5;0.03141620212425664;0.061286370879463536;2.4596005866190698;0.0;-0.07332564987313137
d1_842;0.03178358472991584;0.06861844460199684;2.8323026299688054;0.0;-0.07865323904441365
d1_850.5;0.031704335402634266;0.07742287142871529;3.200402111862098;0.0;-0.08357464512503528
d1_859;0.03166014238076734;0.068515906972892;3.5594185652660433;0.0;-0.08810320789218683
