feature;Variance;rMID_per_Score;FScore;Lasso_importance;Correlation
scE_1114;0.020417393584011935;0.09495422604043524;92.4942867299185;0.0;0.41102445112982056
scE_1122.5;0.020245648833816736;0.0986683734260092;93.05531474849963;0.0;0.4120580418423602
scE_1131;0.02009055859453889;0.0961710612717459;93.61942222971823;0.0;0.4130925750965206
scE_1139.5;0.01994225950321796;0.09723122761522118;94.13635501662746;0.0;0.41403646389397686
scE_1148;0.019805483367851717;0.11246974078429917;94.60024066688132;0.0;0.4148801567588841
scE_1156.5;0.019678933944794457;0.11826214878252506;95.02142387045674;0.0;0.4156434719879275
scE_1165;0.019557332579933057;0.11318707296079156;95.42681683932327;0.0;0.4163757484237448
scE_1173.5;0.019440346827849165;0.11615960643062406;95.83666950275216;0.0;0.4171136809164907
scE_1182;0.019329825822846192;0.10997608746597365;96.23810115618036;0.0;0.41783412720787616
scE_1190.5;0.019220745652770953;0.10580311296023082;96.6313826873556;0.0;0.4185377296600437
scE_1199;0.0191179061365512;0.0977966263591381;96.98710810519657;0.0;0.4191722633689112
scE_1207.5;0.019018514082540672;0.09474213479991933;97.33659842039289;0.0;0.4197939468340289
scE_1216;0.018918726499363634;0.09908004172118812;97.6863789834885;0.0;0.42041444067366973
scE_1224.5;0.01881460340522163;0.11119172555178469;97.95967703538146;0.0;0.4208980763811937
scE_1233;0.018715324718610305;0.1040712015717351;98.22783682445743;0.0;0.42137161607728985
scE_1241.5;0.018627617542589125;0.10427067660873135;98.52477609856005;0.0;0.42189482258086364
scE_1250;0.018545864303600647;0.09960618788875442;98.75198460281294;0.0;0.4222943474724448
scE_1258.5;0.018465639339982493;0.099346121982685;98.91845586196352;0.0;0.4225866240416428
